# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.627063774917272806e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,3.974644665477463645e-01
1.666666666666666644e-02,1.627063774920297861e+09,0.000000000000000000e+00,3.974644665477463645e-01,-1.246718742934279089e-01,3.974644665477463645e-01
3.333333333333333287e-02,1.627063774921263695e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
5.000000000000000278e-02,1.627063774937234640e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
6.666666666666666574e-02,1.627063774954175472e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
8.333333333333332871e-02,1.627063774971128702e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
1.000000000000000056e-01,1.627063774988222599e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
1.166666666666666685e-01,1.627063775004668474e+09,0.000000000000000000e+00,1.444538043039780839e-01,0.000000000000000000e+00,1.444538043039780839e-01
1.333333333333333315e-01,1.627063775021914005e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
1.499999999999999944e-01,1.627063775038824081e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
1.666666666666666574e-01,1.627063775055931091e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
1.833333333333333204e-01,1.627063775073751211e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.000000000000000111e-01,1.627063775089741945e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.166666666666666741e-01,1.627063775107660532e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.333333333333333370e-01,1.627063775124700785e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.500000000000000000e-01,1.627063775140730381e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.666666666666666630e-01,1.627063775158291578e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.833333333333333259e-01,1.627063775176183701e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
2.999999999999999889e-01,1.627063775194136381e+09,0.000000000000000000e+00,3.358042186433296550e-02,0.000000000000000000e+00,3.358042186433296550e-02
