# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.627059250796695232e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.666666666666666644e-02,1.627059250796695232e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.333333333333333287e-02,1.627059250799685717e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
5.000000000000000278e-02,1.627059250816675186e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
6.666666666666666574e-02,1.627059250833619833e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
8.333333333333332871e-02,1.627059250850550652e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.000000000000000056e-01,1.627059250868577003e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.166666666666666685e-01,1.627059250884570599e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.333333333333333315e-01,1.627059250901488066e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.499999999999999944e-01,1.627059250918442726e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.666666666666666574e-01,1.627059250935580492e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
1.833333333333333204e-01,1.627059250952531338e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.000000000000000111e-01,1.627059250969485283e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.166666666666666741e-01,1.627059250986405611e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.333333333333333370e-01,1.627059251003360510e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.500000000000000000e-01,1.627059251020616055e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.666666666666666630e-01,1.627059251037478924e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.833333333333333259e-01,1.627059251054433107e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
2.999999999999999889e-01,1.627059251071460485e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.166666666666666519e-01,1.627059251088417530e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.333333333333333148e-01,1.627059251105374813e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.499999999999999778e-01,1.627059251122326136e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.666666666666666408e-01,1.627059251139279842e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
3.833333333333333037e-01,1.627059251156233549e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
4.000000000000000222e-01,1.627059251173188448e+09,0.000000000000000000e+00,6.428207231995411997e-01,0.000000000000000000e+00,6.428207231995411997e-01
