# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.627060242751286983e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.627060242753315687e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
3.333333333333333287e-02,1.627060242765249014e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
5.000000000000000278e-02,1.627060242782244921e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
6.666666666666666574e-02,1.627060242800544739e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
8.333333333333332871e-02,1.627060242816501379e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.000000000000000056e-01,1.627060242833514690e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.166666666666666685e-01,1.627060242851095200e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.333333333333333315e-01,1.627060242866199732e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.499999999999999944e-01,1.627060242883372784e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.666666666666666574e-01,1.627060242901121140e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
1.833333333333333204e-01,1.627060242918270111e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.000000000000000111e-01,1.627060242938714981e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.166666666666666741e-01,1.627060242952802896e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.333333333333333370e-01,1.627060242971813917e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.500000000000000000e-01,1.627060242987810850e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.666666666666666630e-01,1.627060243004642248e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.833333333333333259e-01,1.627060243020901203e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
2.999999999999999889e-01,1.627060243037353039e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
3.166666666666666519e-01,1.627060243053228378e+09,0.000000000000000000e+00,1.790282515754143544e-02,0.000000000000000000e+00,1.790282515754143544e-02
3.333333333333333148e-01,1.627060243070248604e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
3.499999999999999778e-01,1.627060243087201118e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
3.666666666666666408e-01,1.627060243104300976e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
3.833333333333333037e-01,1.627060243121453285e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
4.000000000000000222e-01,1.627060243138471127e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
4.166666666666666852e-01,1.627060243156397104e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
4.333333333333333481e-01,1.627060243173368931e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
4.500000000000000111e-01,1.627060243189421892e+09,0.000000000000000000e+00,1.620166121252508695e-02,0.000000000000000000e+00,1.620166121252508695e-02
