# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.627063725238547325e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.666666666666666644e-02,1.627063725239543676e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
3.333333333333333287e-02,1.627063725240540743e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
5.000000000000000278e-02,1.627063725257532120e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
6.666666666666666574e-02,1.627063725275984287e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
8.333333333333332871e-02,1.627063725293978453e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.000000000000000056e-01,1.627063725308892488e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.166666666666666685e-01,1.627063725326883316e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.333333333333333315e-01,1.627063725342705727e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.499999999999999944e-01,1.627063725359745979e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.666666666666666574e-01,1.627063725378873110e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
1.833333333333333204e-01,1.627063725394267321e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.000000000000000111e-01,1.627063725412255287e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.166666666666666741e-01,1.627063725429213047e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.333333333333333370e-01,1.627063725446165800e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.500000000000000000e-01,1.627063725463570118e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.666666666666666630e-01,1.627063725481882811e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.833333333333333259e-01,1.627063725497594357e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
2.999999999999999889e-01,1.627063725516392946e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
3.166666666666666519e-01,1.627063725532493830e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
3.333333333333333148e-01,1.627063725551404953e+09,0.000000000000000000e+00,5.205377332635221510e-01,0.000000000000000000e+00,5.205377332635221510e-01
